 format: day,hour,forecast,value  location:53_124 Start : 20260706 
 7,0200,+42,24.000000 
 7,0200,+43,24.000000 
 7,0200,+44,24.000000 
 7,0200,+45,24.000000 
 7,0200,+46,25.000000 
 7,0200,+47,25.000000 
 7,0200,+48,25.000000 
 7,0200,+49,25.000000 
 7,0200,+50,26.000000 
 7,0200,+51,26.000000 
 7,0200,+52,26.000000 
 7,0200,+53,26.000000 
 7,0200,+54,26.000000 
 7,0200,+55,26.000000 
 7,0200,+56,25.000000 
 7,0200,+57,25.000000 
 7,0200,+58,24.000000 
 7,0200,+59,24.000000 
 7,0200,+60,24.000000 
 7,0200,+61,24.000000 
 7,0200,+64,24.000000 
 7,0200,+67,24.000000 
 7,0200,+70,25.000000 
 7,0200,+73,27.000000 
 7,0200,+76,29.000000 
 7,0200,+79,27.000000 
 7,0200,+82,25.000000 
 7,0200,+85,25.000000 
 7,0500,+6,27.000000 
 7,0500,+7,27.000000 
 7,0500,+8,26.000000 
 7,0500,+9,26.000000 
 7,0500,+10,26.000000 
 7,0500,+11,26.000000 
 7,0500,+12,26.000000 
 7,0500,+13,26.000000 
 7,0500,+14,26.000000 
 7,0500,+15,25.000000 
 7,0500,+16,25.000000 
 7,0500,+17,25.000000 
 7,0500,+18,25.000000 
 7,0500,+19,25.000000 
 7,0500,+20,25.000000 
 7,0500,+21,25.000000 
 7,0500,+22,25.000000 
 7,0500,+23,25.000000 
 7,0500,+24,26.000000 
 7,0500,+25,26.000000 
 7,0500,+26,26.000000 
 7,0500,+27,26.000000 
 7,0500,+28,25.000000 
 7,0500,+29,25.000000 
 7,0500,+30,25.000000 
 7,0500,+31,25.000000 
 7,0500,+32,25.000000 
 7,0500,+33,25.000000 
 7,0500,+34,25.000000 
 7,0500,+35,24.000000 
 7,0500,+36,24.000000 
 7,0500,+37,24.000000 
 7,0500,+38,24.000000 
 7,0500,+39,24.000000 
 7,0500,+40,24.000000 
 7,0500,+41,24.000000 
 7,0500,+42,24.000000 
 7,0500,+43,25.000000 
 7,0500,+44,25.000000 
 7,0500,+45,25.000000 
 7,0500,+46,25.000000 
 7,0500,+47,26.000000 
 7,0500,+48,26.000000 
 7,0500,+49,26.000000 
 7,0500,+50,26.000000 
 7,0500,+51,26.000000 
 7,0500,+52,26.000000 
 7,0500,+53,25.000000 
 7,0500,+54,25.000000 
 7,0500,+55,24.000000 
 7,0500,+56,24.000000 
 7,0500,+57,24.000000 
 7,0500,+58,24.000000 
 7,0500,+61,24.000000 
 7,0500,+64,24.000000 
 7,0500,+67,25.000000 
 7,0500,+70,27.000000 
 7,0500,+73,29.000000 
 7,0500,+76,27.000000 
 7,0500,+79,25.000000 
 7,0500,+82,25.000000 
 7,0800,+6,26.000000 
 7,0800,+7,26.000000 
 7,0800,+8,26.000000 
 7,0800,+9,26.000000 
 7,0800,+10,26.000000 
 7,0800,+11,25.000000 
 7,0800,+12,25.000000 
 7,0800,+13,24.000000 
 7,0800,+14,25.000000 
 7,0800,+15,25.000000 
 7,0800,+16,25.000000 
 7,0800,+17,26.000000 
 7,0800,+18,26.000000 
 7,0800,+19,26.000000 
 7,0800,+20,26.000000 
 7,0800,+21,26.000000 
 7,0800,+22,26.000000 
 7,0800,+23,26.000000 
 7,0800,+24,25.000000 
 7,0800,+25,25.000000 
 7,0800,+26,25.000000 
 7,0800,+27,25.000000 
 7,0800,+28,24.000000 
 7,0800,+29,24.000000 
 7,0800,+30,24.000000 
 7,0800,+31,24.000000 
 7,0800,+32,24.000000 
 7,0800,+33,24.000000 
 7,0800,+34,24.000000 
 7,0800,+35,24.000000 
 7,0800,+36,24.000000 
 7,0800,+37,24.000000 
 7,0800,+38,24.000000 
 7,0800,+39,24.000000 
 7,0800,+40,24.000000 
 7,0800,+41,24.000000 
 7,0800,+42,25.000000 
 7,0800,+43,25.000000 
 7,0800,+44,25.000000 
 7,0800,+45,26.000000 
 7,0800,+46,26.000000 
 7,0800,+47,26.000000 
 7,0800,+48,26.000000 
 7,0800,+49,25.000000 
 7,0800,+50,24.000000 
 7,0800,+51,24.000000 
 7,0800,+52,24.000000 
 7,0800,+53,24.000000 
 7,0800,+54,24.000000 
 7,0800,+55,24.000000 
 7,0800,+56,24.000000 
 7,0800,+57,24.000000 
 7,0800,+58,24.000000 
 7,0800,+59,24.000000 
 7,0800,+60,24.000000 
 7,0800,+61,24.000000 
 7,0800,+62,24.000000 
 7,0800,+63,25.000000 
 7,0800,+64,25.000000 
 7,0800,+65,26.000000 
 7,0800,+66,26.000000 
 7,0800,+67,27.000000 
 7,0800,+68,28.000000 
 7,0800,+69,28.000000 
 7,0800,+70,29.000000 
 7,0800,+71,28.000000 
 7,0800,+72,28.000000 
 7,0800,+73,27.000000 
 7,0800,+74,26.000000 
 7,0800,+75,25.000000 
 7,0800,+76,25.000000 
 7,0800,+77,25.000000 
 7,0800,+78,25.000000 
 7,0800,+79,25.000000 
 7,0800,+82,25.000000 
 7,0800,+85,25.000000 
 7,0800,+88,27.000000 
 7,0800,+91,29.000000 
 7,0800,+94,30.000000 
 7,0800,+97,29.000000 
 7,0800,+100,26.000000 
 7,0800,+103,25.000000 
 7,1100,+6,26.000000 
 7,1100,+7,26.000000 
 7,1100,+8,25.000000 
 7,1100,+9,25.000000 
 7,1100,+10,24.000000 
 7,1100,+11,25.000000 
 7,1100,+12,25.000000 
 7,1100,+13,25.000000 
 7,1100,+14,26.000000 
 7,1100,+15,26.000000 
 7,1100,+16,26.000000 
 7,1100,+17,26.000000 
 7,1100,+18,26.000000 
 7,1100,+19,26.000000 
 7,1100,+20,26.000000 
 7,1100,+21,25.000000 
 7,1100,+22,25.000000 
 7,1100,+23,25.000000 
 7,1100,+24,25.000000 
 7,1100,+25,24.000000 
 7,1100,+26,24.000000 
 7,1100,+27,24.000000 
 7,1100,+28,24.000000 
 7,1100,+29,24.000000 
 7,1100,+30,24.000000 
 7,1100,+31,24.000000 
 7,1100,+32,24.000000 
 7,1100,+33,24.000000 
 7,1100,+34,24.000000 
 7,1100,+35,24.000000 
 7,1100,+36,24.000000 
 7,1100,+37,24.000000 
 7,1100,+38,24.000000 
 7,1100,+39,25.000000 
 7,1100,+40,25.000000 
 7,1100,+41,25.000000 
 7,1100,+42,26.000000 
 7,1100,+43,26.000000 
 7,1100,+44,26.000000 
 7,1100,+45,26.000000 
 7,1100,+46,25.000000 
 7,1100,+47,24.000000 
 7,1100,+48,24.000000 
 7,1100,+49,24.000000 
 7,1100,+50,24.000000 
 7,1100,+51,24.000000 
 7,1100,+52,24.000000 
 7,1100,+53,24.000000 
 7,1100,+54,24.000000 
 7,1100,+55,24.000000 
 7,1100,+56,24.000000 
 7,1100,+57,24.000000 
 7,1100,+58,24.000000 
 7,1100,+59,24.000000 
 7,1100,+60,25.000000 
 7,1100,+61,25.000000 
 7,1100,+62,26.000000 
 7,1100,+63,26.000000 
 7,1100,+64,27.000000 
 7,1100,+65,28.000000 
 7,1100,+66,28.000000 
 7,1100,+67,29.000000 
 7,1100,+68,28.000000 
 7,1100,+69,28.000000 
 7,1100,+70,27.000000 
 7,1100,+71,26.000000 
 7,1100,+72,25.000000 
 7,1100,+73,25.000000 
 7,1100,+74,25.000000 
 7,1100,+75,25.000000 
 7,1100,+76,25.000000 
 7,1100,+79,25.000000 
 7,1100,+82,25.000000 
 7,1100,+85,27.000000 
 7,1100,+88,29.000000 
 7,1100,+91,30.000000 
 7,1100,+94,29.000000 
 7,1100,+97,26.000000 
 7,1100,+100,25.000000 
 7,1400,+6,25.000000 
 7,1400,+7,24.000000 
 7,1400,+8,25.000000 
 7,1400,+9,25.000000 
 7,1400,+10,25.000000 
 7,1400,+11,26.000000 
 7,1400,+12,26.000000 
 7,1400,+13,26.000000 
 7,1400,+14,26.000000 
 7,1400,+15,26.000000 
 7,1400,+16,26.000000 
 7,1400,+17,26.000000 
 7,1400,+18,25.000000 
 7,1400,+19,25.000000 
 7,1400,+20,25.000000 
 7,1400,+21,25.000000 
 7,1400,+22,24.000000 
 7,1400,+23,24.000000 
 7,1400,+24,24.000000 
 7,1400,+25,24.000000 
 7,1400,+26,24.000000 
 7,1400,+27,24.000000 
 7,1400,+28,24.000000 
 7,1400,+29,24.000000 
 7,1400,+30,24.000000 
 7,1400,+31,24.000000 
 7,1400,+32,24.000000 
 7,1400,+33,24.000000 
 7,1400,+34,24.000000 
 7,1400,+35,24.000000 
 7,1400,+36,25.000000 
 7,1400,+37,25.000000 
 7,1400,+38,25.000000 
 7,1400,+39,26.000000 
 7,1400,+40,26.000000 
 7,1400,+41,26.000000 
 7,1400,+42,26.000000 
 7,1400,+43,25.000000 
 7,1400,+44,24.000000 
 7,1400,+45,24.000000 
 7,1400,+46,24.000000 
 7,1400,+47,24.000000 
 7,1400,+48,24.000000 
 7,1400,+49,24.000000 
 7,1400,+50,24.000000 
 7,1400,+51,24.000000 
 7,1400,+52,24.000000 
 7,1400,+53,24.000000 
 7,1400,+54,24.000000 
 7,1400,+55,24.000000 
 7,1400,+56,24.000000 
 7,1400,+57,25.000000 
 7,1400,+58,25.000000 
 7,1400,+59,26.000000 
 7,1400,+60,26.000000 
 7,1400,+61,27.000000 
 7,1400,+62,28.000000 
 7,1400,+63,28.000000 
 7,1400,+64,29.000000 
 7,1400,+65,28.000000 
 7,1400,+66,28.000000 
 7,1400,+67,27.000000 
 7,1400,+68,26.000000 
 7,1400,+69,25.000000 
 7,1400,+70,25.000000 
 7,1400,+71,25.000000 
